316,401,0,-60,-145,-8.98354530334,168.288711548
321,396,0,-65,-140,-8.99248409271,170.090682983
336,386,0,-80,-130,-8.99633312225,173.988525391
351,376,0,-95,-120,-9.02652931213,177.10055542
366,366,0,-110,-110,-8.975689888,-179.116546631
376,356,0,-120,-100,-9.00187206268,-176.313034058
381,351,0,-125,-95,-9.04040718079,-175.074859619
396,341,0,-140,-85,-9.03823852539,-171.255523682
406,336,0,-150,-80,-8.97510433197,-168.845870972
421,321,0,-165,-65,-9.01070022583,-164.33001709
426,316,0,-170,-60,-9.03798007965,-163.063613892
431,311,0,-175,-55,-8.95397758484,-161.104934692
441,296,0,-185,-40,-9.04437351227,-156.162765503
446,291,0,-190,-35,-8.97148799896,-153.985351563
451,281,0,-195,-25,-9.02896118164,-150.806488037
456,276,0,-200,-20,-8.97364902496,-148.452774048
461,271,0,-205,-15,-8.96188545227,-146.286239624
466,261,0,-210,-5,-8.95450019836,-141.380172729
471,0,0,-215,0,-8.88722896576,-139.176025391
476,5,0,-220,5,-8.92666625977,-136.459838867
476,10,0,-220,10,-8.94910430908,-133.855545044
476,15,0,-220,15,-8.99712848663,-131.398757935
476,25,0,-220,25,-8.98567581177,-127.191291809
476,35,0,-220,35,-9.01378250122,-123.852134705
365,174,0,-109,174,-9.02097225189,-122.522010803
476,50,0,-220,50,-8.91083526611,-119.407798767
471,55,0,-215,55,-9.07115936279,-116.975837708
471,65,0,-215,65,-8.97853374481,-114.290214539
466,80,0,-210,80,-8.94956111908,-109.737350464
466,85,0,-210,85,-8.97340202332,-108.642524719
456,100,0,-200,100,-9.04278278351,-103.974327087
451,105,0,-195,105,-9.02084064484,-102.250892639
446,120,0,-190,120,-8.99925136566,-98.5007095337
436,130,0,-180,130,-9.02900314331,-94.9529953003
431,135,0,-175,135,-9.00193214417,-93.4360961914
421,145,0,-165,145,-9.00918197632,-89.9347229004
416,150,0,-160,150,-8.97697734833,-88.2957382202
396,160,0,-140,160,-8.99628543854,-83.0650024414
391,165,0,-135,165,-8.99488353729,-81.804359436
371,170,0,-115,170,-9.02033901215,-78.1933059692
361,175,0,-105,175,-8.98966598511,-75.6921157837
341,180,0,-85,180,-8.95102024078,-71.2734985352
336,180,0,-80,180,-9.06452846527,-70.5110931396
21,190,0,21,190,-9.0157623291,-65.4534988403
22,189,0,22,189,-8.99837684631,-65.1998901367
29,185,0,29,185,-8.99666023254,-61.8009796143
286,190,0,-30,190,-9.06793403625,-58.2561912537
281,190,0,-25,190,-9.04707241058,-56.4910354614
271,190,0,-15,190,-9.08232212067,-53.054725647
266,190,0,-10,190,-9.13861179352,-50.391330719
261,195,0,-5,195,-8.87474536896,-46.7870941162
0,195,0,0,195,-8.98936653137,-42.9622306824
147,102,0,147,102,-8.88362312317,-39.3398323059
5,195,0,5,195,-8.97319507599,-38.095615387
170,76,0,170,76,-8.9978313446,-33.6008605957
179,64,0,179,64,-8.99850845337,-31.0364589691
177,65,0,177,65,-8.9607667923,-30.3670005798
25,190,0,25,190,-8.88458347321,-26.4166793823
30,185,0,30,185,-8.98270893097,-24.5381584167
40,180,0,40,180,-9.03054904938,-20.6791038513
50,175,0,50,175,-9.03067874908,-17.3984546661
60,170,0,60,170,-9.05802345276,-14.3863286972
65,165,0,65,165,-9.04206085205,-12.1617383957
85,155,0,85,155,-9.03568840027,-7.37085056305
90,150,0,90,150,-8.98862552643,-5.51373004913
100,145,0,100,145,-8.99543857574,-3.82031393051
110,135,0,110,135,-9.02053165436,-0.473565936089
120,130,0,120,130,-8.97351360321,1.59759736061
135,115,0,135,115,-8.97506427765,5.93140459061
140,110,0,140,110,-8.9738111496,7.98992729187
155,95,0,155,95,-8.9974193573,12.0576410294
160,90,0,160,90,-8.99540233612,14.2130708694
170,75,0,170,75,-9.0659160614,18.8319206238
175,70,0,175,70,-9.01163101196,20.4351634979
180,60,0,180,60,-9.02676200867,23.3504428864
185,55,0,185,55,-8.95057964325,25.143907547
190,45,0,190,45,-8.99199295044,28.4443302155
195,35,0,195,35,-8.98963069916,32.4564781189
200,25,0,200,25,-9.00792694092,36.1979484558
200,20,0,200,20,-9.05125331879,38.3956298828
205,15,0,205,15,-8.97556877136,40.8170928955
205,10,0,205,10,-9.03741359711,43.545009613
210,5,0,210,5,-8.89567375183,45.6295776367
215,0,0,215,0,-9.02018642426,48.4749832153
215,261,0,215,-5,-9.06949043274,51.147731781
135,397,0,135,-141,-9.08754634857,55.852306366
215,281,0,215,-25,-9.0164937973,59.3165664673
215,286,0,215,-30,-8.97826862335,60.6343154907
215,296,0,215,-40,-8.99980926514,64.2894744873
210,306,0,210,-50,-9.09923744202,68.1165084839
210,311,0,210,-55,-8.99431037903,69.715713501
210,316,0,210,-60,-8.97024822235,71.1340103149
205,326,0,205,-70,-8.97574710846,74.7577514648
200,336,0,200,-80,-8.98395442963,77.946975708
195,341,0,195,-85,-9.04259681702,80.3140563965
185,356,0,185,-100,-9.02238845825,85.0459823608
180,366,0,180,-110,-8.9901342392,87.7656936646
170,371,0,170,-115,-9.02171039581,90.2663192749
160,381,0,160,-125,-8.9994096756,94.0819091797
155,386,0,155,-130,-8.93988609314,95.3952789307
135,396,0,135,-140,-9.04877471924,100.166389465
125,401,0,125,-145,-8.97060203552,102.748321533
120,401,0,120,-145,-9.00850486755,103.375366211
100,406,0,100,-150,-9.02663612366,107.383453369
90,411,0,90,-155,-9.05932426453,109.699569702
75,416,0,75,-160,-8.99983119965,112.935569763
274,427,0,-18,-171,-9.05407333374,115.858451843
284,419,0,-28,-163,-8.98725032806,120.083892822
286,418,0,-30,-162,-8.99950504303,121.135902405
30,426,0,30,-170,-8.97990036011,124.293708801
306,404,0,-50,-148,-8.90434837341,126.327629089
15,431,0,15,-175,-8.92717266083,130.389282227
10,431,0,10,-175,-9.01225471497,133.224624634
5,431,0,5,-175,-9.04977607727,135.789825439
0,436,0,0,-180,-9.03586483002,138.087631226
412,328,0,-156,-72,-8.95617198944,143.591598511
417,322,0,-161,-66,-9.00257205963,145.204101563
427,315,0,-171,-59,-8.99826335907,147.371902466
271,431,0,-15,-175,-8.93043136597,151.787307739
276,426,0,-20,-170,-8.96020698547,153.801193237
281,421,0,-25,-165,-9.07117271423,156.907211304
291,416,0,-35,-160,-8.97449874878,160.713745117
296,411,0,-40,-155,-9.04592227936,162.353820801
301,411,0,-45,-155,-8.94766330719,164.128707886
316,401,0,-60,-145,-8.98354530334,168.288711548
321,396,0,-65,-140,-8.99248409271,170.090682983
336,386,0,-80,-130,-8.99633312225,173.988525391
351,376,0,-95,-120,-9.02652931213,177.10055542
