360,264,0,-104,-8,8.74328041077,168.360671997
408,260,0,-152,-4,8.80950450897,171.215744019
368,260,0,-112,-4,8.73917484283,174.163116455
348,260,0,-92,-4,8.67372894287,177.286697388
508,0,0,-252,0,8.956782341,-179.8359375
404,0,0,-148,0,8.77282810211,-176.932876587
380,0,0,-124,0,8.71723175049,-173.851699829
364,0,0,-108,0,8.66250896454,-170.919006348
492,8,0,-236,8,8.89176750183,-168.041244507
456,8,0,-200,8,8.84145450592,-164.939071655
428,8,0,-172,8,8.80467033386,-162.017959595
460,16,0,-204,16,8.84683609009,-158.99810791
508,44,0,-252,44,8.93772411346,-156.023468018
404,16,0,-148,16,8.78519916534,-153.036834717
396,20,0,-140,20,8.78511047363,-150.046600342
384,24,0,-128,24,8.78113174438,-147.100616455
380,32,0,-124,32,8.79573059082,-144.118209839
376,44,0,-120,44,8.80982494354,-141.165466309
480,152,0,-224,152,8.92423915863,-138.189254761
364,76,0,-108,76,8.83595466614,-135.215240479
452,184,0,-196,184,8.92775917053,-132.214065552
432,196,0,-176,196,8.92724227905,-129.258407593
308,84,0,-52,84,8.80693149567,-126.266838074
456,244,0,-200,244,8.98110294342,-123.290512085
344,220,0,-88,220,8.93220806122,-120.332427979
308,216,0,-52,216,8.91489315033,-117.359588623
284,192,0,-28,192,8.88095188141,-114.373039246
284,228,0,-28,228,8.91770362854,-111.388961792
296,252,0,-40,252,8.98066043854,-108.43636322
268,88,0,-12,88,8.71134567261,-105.403266907
264,108,0,-8,108,8.74194335938,-102.421333313
260,224,0,-4,224,8.89676761627,-99.5214004517
260,252,0,-4,252,8.96000385284,-96.5266494751
260,92,0,-4,92,8.66619682312,-93.5771255493
0,252,0,0,252,8.95403194427,-90.6162490845
0,148,0,0,148,8.76261329651,-87.5398101807
0,128,0,0,128,8.70984172821,-84.8662643433
4,220,0,4,220,8.86326694489,-81.7301254272
8,244,0,8,244,8.90679645538,-78.6655426025
8,208,0,8,208,8.84287166595,-75.6651382446
8,176,0,8,176,8.79996585846,-72.7348556519
4,116,0,4,116,8.67305660248,-69.7451553345
32,252,0,32,252,8.94610977173,-66.8005218506
20,188,0,20,188,8.82949352264,-63.8023757935
44,236,0,44,236,8.9155921936,-60.7998504639
44,212,0,44,212,8.88433933258,-57.881603241
80,240,0,80,240,8.93192863464,-54.8681373596
68,200,0,68,200,8.89130401611,-51.9019165039
124,232,0,124,232,8.94517326355,-48.9274177551
140,220,0,140,220,8.93990421295,-45.950969696
136,184,0,136,184,8.92178153992,-42.9725418091
88,92,0,88,92,8.84560871124,-40.0031509399
164,136,0,164,136,8.92190742493,-37.0320243835
108,60,0,108,60,8.84718608856,-34.0495643616
156,60,0,156,60,8.88705348969,-31.0702705383
208,72,0,208,72,8.93681144714,-28.0936565399
236,80,0,236,80,8.97112751007,-25.1173191071
148,20,0,148,20,8.84987068176,-22.1461334229
252,64,0,252,64,9.00580024719,-19.1500320435
92,12,0,92,12,8.75422286987,-16.2295703888
240,12,0,240,12,8.95686912537,-13.2584457397
80,8,0,80,8,8.69608306885,-10.4221391678
244,4,0,244,4,8.95978164673,-7.31340789795
92,4,0,92,4,8.70631408691,-4.5507349968
216,0,0,216,0,8.90533542633,-0.553355813026
152,0,0,152,0,8.81509113312,1.72346806526
120,0,0,120,0,8.75330352783,4.74342441559
100,0,0,100,0,8.69715309143,7.65471315384
192,260,0,192,-4,8.8547077179,10.6601305008
224,264,0,224,-8,8.90085697174,13.5381364822
228,268,0,228,-12,8.90455722809,16.4758396149
224,272,0,224,-16,8.90100479126,19.5198783875
100,260,0,100,-4,8.67529392242,22.4965953827
