404,276,0,-148,-20,-12.0348796844,168.432281494
408,268,0,-152,-12,-12.0184164047,170.635421753
412,260,0,-156,-4,-12.000169754,173.536834717
416,4,0,-160,4,-12.0411262512,176.37789917
420,16,0,-164,16,-11.979557991,-179.230514526
420,20,0,-164,20,-12.0199489594,-177.546936035
420,28,0,-164,28,-12.0276870728,-174.893264771
420,40,0,-164,40,-12.0528459549,-170.857437134
420,48,0,-164,48,-12.0629558563,-167.727416992
420,52,0,-164,52,-12.0272760391,-166.3099823
420,60,0,-164,60,-11.9956064224,-163.578384399
416,72,0,-160,72,-12.0717115402,-158.851669312
416,80,0,-160,80,-11.979016304,-156.391693115
416,84,0,-160,84,-11.9214420319,-154.992599487
412,96,0,-156,96,-11.9897603989,-150.458557129
408,104,0,-152,104,-11.9874591827,-147.35218811
404,112,0,-148,112,-11.9804010391,-144.63772583
400,116,0,-144,116,-12.025390625,-143.182312012
396,124,0,-140,124,-12.0155506134,-138.563735962
392,132,0,-136,132,-11.953619957,-136.355636597
388,136,0,-132,136,-11.9634399414,-134.508361816
380,144,0,-124,144,-11.9712581635,-130.500335693
372,148,0,-116,148,-12.0056428909,-127.716835022
368,152,0,-112,152,-11.9553184509,-125.731369019
360,156,0,-104,156,-12.0130701065,-122.487884521
352,160,0,-96,160,-12.0318078995,-119.870368958
344,164,0,-88,164,-12.0378322601,-116.590232849
336,168,0,-80,168,-11.9672346115,-113.871940613
328,168,0,-72,168,-12.0887289047,-111.391334534
320,172,0,-64,172,-11.982878685,-108.610939026
304,176,0,-48,176,-11.9525375366,-103.448066711
300,176,0,-44,176,-11.9973087311,-101.878341675
292,176,0,-36,176,-12.0258674622,-99.6728973389
284,176,0,-28,176,-12.0696601868,-97.037940979
276,180,0,-20,180,-11.8535451889,-94.1328430176
272,180,0,-16,180,-11.8494653702,-93.1277236938
4,196,0,4,196,-11.9516181946,-86.2056884766
8,176,0,8,176,-12.0425882339,-83.3358535767
12,176,0,12,176,-11.9901847839,-81.3652572632
16,172,0,16,172,-12.0524969101,-78.5742950439
20,172,0,20,172,-11.9812402725,-76.7935333252
28,168,0,28,168,-12.0400838852,-73.2964477539
36,164,0,36,164,-11.9972829819,-69.1389007568
44,160,0,44,160,-12.0008106232,-65.6815032959
48,156,0,48,156,-12.0072374344,-63.1609230042
56,152,0,56,152,-11.9718294144,-60.2596092224
60,148,0,60,148,-12.0169296265,-58.3571624756
64,144,0,64,144,-12.0368089676,-56.0380477905
76,136,0,76,136,-11.9764146805,-51.4976768494
80,132,0,80,132,-11.9564619064,-49.3144454956
84,128,0,84,128,-11.9646043777,-47.6309280396
92,120,0,92,120,-11.9410982132,-44.1330184937
100,108,0,100,108,-11.9898118973,-40.1361846924
104,104,0,104,104,-11.9929885864,-38.3702163696
112,92,0,112,92,-11.9837198257,-33.8809585571
116,88,0,116,88,-11.9244289398,-32.3062973022
120,80,0,120,80,-12.0261192322,-29.5913295746
128,68,0,128,68,-11.9507102966,-25.3187217712
132,60,0,132,60,-11.9744920731,-22.6125965118
136,52,0,136,52,-11.9921293259,-19.9787464142
140,44,0,140,44,-11.9892187119,-17.2106761932
144,40,0,144,40,-11.7990074158,-15.4537725449
144,28,0,144,28,-12.0208644867,-11.7131462097
148,20,0,148,20,-11.9726200104,-9.13796710968
152,8,0,152,8,-11.9817323685,-5.08893299103
152,4,0,152,4,-12.0239782333,-3.86798405647
160,264,0,160,-8,-12.0137720108,0.799989044666
160,268,0,160,-12,-12.0433158875,2.23022127151
164,280,0,164,-24,-11.9313745499,6.82258605957
164,288,0,164,-32,-11.9571752548,9.23640727997
164,296,0,164,-40,-11.9608736038,12.7360286713
164,304,0,164,-48,-11.9580554962,15.4955053329
160,312,0,160,-56,-12.0841369629,18.8267307281
160,320,0,160,-64,-12.0069589615,21.541847229
160,324,0,160,-68,-11.962477684,23.0356445313
160,336,0,160,-80,-11.8137483597,27.2433815002
156,340,0,156,-84,-11.9863519669,29.4387207031
152,348,0,152,-92,-12.0039587021,32.8255882263
148,356,0,148,-100,-11.9998540878,35.7774620056
144,360,0,144,-104,-12.0293865204,37.8068122864
140,368,0,140,-112,-12.0776472092,41.187374115
136,376,0,136,-120,-11.9857654572,44.5533599854
132,380,0,132,-124,-11.95707798,46.4792900085
128,384,0,128,-128,-12.0006122589,48.0737380981
120,392,0,120,-136,-11.9672470093,52.6266365051
112,396,0,112,-140,-12.0256509781,54.7867927551
108,400,0,108,-144,-12.020409584,57.4916267395
100,404,0,100,-148,-12.0227165222,60.287940979
92,408,0,92,-152,-12.0526418686,63.5398635864
84,412,0,84,-156,-12.0164279938,66.4396972656
76,416,0,76,-160,-11.9660711288,69.6217880249
64,420,0,64,-164,-11.9490232468,73.4417648315
60,420,0,60,-164,-12.0244607925,74.8677062988
48,424,0,48,-168,-11.9478578568,79.3254776001
44,424,0,44,-168,-11.994055748,80.4887771606
32,424,0,32,-168,-12.0646772385,83.6895217896
28,428,0,28,-172,-11.8786563873,85.8638381958
16,428,0,16,-172,-11.9413509369,89.3302764893
8,428,0,8,-172,-11.9637002945,92.2360610962
260,452,0,-4,-196,-11.9341201782,94.7658996582
264,436,0,-8,-180,-11.9630403519,98.2370147705
272,424,0,-16,-168,-11.9420490265,102.951133728
276,420,0,-20,-164,-12.0700778961,105.462043762
280,420,0,-24,-164,-11.9464454651,107.184364319
288,416,0,-32,-160,-11.8928995132,111.521339417
292,412,0,-36,-156,-11.9720487595,113.338340759
296,408,0,-40,-152,-12.0495758057,114.98690033
304,404,0,-48,-148,-11.9168548584,119.003044128
312,396,0,-56,-140,-12.0160579681,122.203453064
320,388,0,-64,-132,-12.0494441986,126.193397522
328,384,0,-72,-128,-11.9277133942,129.032470703
332,376,0,-76,-120,-12.0804634094,131.016540527
336,372,0,-80,-116,-12.0415449142,133.041061401
348,360,0,-92,-104,-12.0693397522,137.877151489
352,356,0,-96,-100,-11.9929361343,139.410186768
356,352,0,-100,-96,-12.0104484558,141.420135498
364,344,0,-108,-88,-11.9690113068,144.267944336
368,336,0,-112,-80,-12.0168542862,147.102706909
376,328,0,-120,-72,-11.9192609787,150.352264404
380,320,0,-124,-64,-12.0401697159,153.073867798
388,308,0,-132,-52,-11.994805336,157.271347046
392,304,0,-136,-48,-11.9294519424,158.839538574
396,296,0,-140,-40,-11.9876127243,161.336914063
400,284,0,-144,-28,-12.0331220627,165.171829224
404,276,0,-148,-20,-12.0348796844,168.432281494
