436,284,0,-180,-28,-10.3342466354,167.529922485
444,276,0,-188,-20,-10.2678728104,170.611358643
444,268,0,-188,-12,-10.3888311386,172.743515015
456,0,0,-200,0,-10.3012638092,177.859893799
456,12,0,-200,12,-10.4932584763,-178.582107544
460,20,0,-204,20,-10.4226789474,-175.649597168
456,28,0,-200,28,-10.5708961487,-173.107528687
460,36,0,-204,36,-10.4509048462,-169.929641724
460,48,0,-204,48,-10.4750509262,-166.728637695
460,56,0,-204,56,-10.4647741318,-164.575820923
460,64,0,-204,64,-10.4617233276,-161.896575928
460,76,0,-204,76,-10.3830575943,-158.270584106
460,88,0,-204,88,-10.2829837799,-154.685241699
460,96,0,-204,96,-10.2612771988,-152.755844116
456,108,0,-200,108,-10.2856502533,-149.432144165
448,116,0,-192,116,-10.4000968933,-146.052810669
448,124,0,-192,124,-10.3382997513,-143.882675171
444,136,0,-188,136,-10.3643569946,-140.801483154
440,144,0,-184,144,-10.2709121704,-138.087417603
432,152,0,-176,152,-10.3757677078,-134.836914063
428,160,0,-172,160,-10.3007564545,-131.719543457
424,164,0,-168,164,-10.3048000336,-129.895751953
412,176,0,-156,176,-10.2698984146,-125.486854553
408,176,0,-152,176,-10.2967691422,-124.70615387
396,184,0,-140,184,-10.3093557358,-120.535476685
388,188,0,-132,188,-10.2842931747,-118.257072449
376,192,0,-120,192,-10.2797880173,-114.968421936
364,196,0,-108,196,-10.333111763,-111.855644226
352,196,0,-96,196,-10.3668041229,-109.718162537
344,200,0,-88,200,-10.3533773422,-106.777824402
332,200,0,-76,200,-10.3895397186,-103.98513031
316,204,0,-60,204,-10.2680559158,-100.187507629
304,204,0,-48,204,-10.3354167938,-97.3586120605
292,204,0,-36,204,-10.3012838364,-94.2009506226
280,200,0,-24,200,-10.3416728973,-90.9389801025
272,200,0,-16,200,-10.4444084167,-89.2160644531
268,196,0,-12,196,-10.5476284027,-87.3020172119
4,216,0,4,216,-10.3035840988,-80.9248504639
8,196,0,8,196,-10.3030204773,-78.4669876099
12,196,0,12,196,-10.2988271713,-76.5597076416
20,188,0,20,188,-10.4860610962,-72.2927246094
28,188,0,28,188,-10.260436058,-69.392906189
32,184,0,32,184,-10.3687238693,-66.8133850098
44,172,0,44,172,-10.542848587,-62.8217582703
48,172,0,48,172,-10.3224029541,-60.5855140686
60,164,0,60,164,-10.3594398499,-56.9801177979
68,160,0,68,160,-10.3163805008,-54.2163200378
76,152,0,76,152,-10.3367118835,-51.561050415
88,144,0,88,144,-10.3668880463,-47.9826393127
96,136,0,96,136,-10.4043359756,-45.0909881592
108,128,0,108,128,-10.2697200775,-41.6918678284
116,120,0,116,120,-10.251704216,-39.3278923035
116,116,0,116,116,-10.3825216293,-38.3580780029
128,104,0,128,104,-10.349272728,-35.3947143555
136,96,0,136,96,-10.2797050476,-32.4992523193
144,88,0,144,88,-10.2574386597,-29.3596134186
152,76,0,152,76,-10.262213707,-25.952293396
160,64,0,160,64,-10.2640542984,-22.4782028198
164,56,0,164,56,-10.3303689957,-20.6489429474
172,48,0,172,48,-10.2626848221,-17.8005466461
172,36,0,172,36,-10.4734964371,-14.0624742508
180,28,0,180,28,-10.2966604233,-11.8665018082
184,16,0,184,16,-10.3754911423,-8.07161998749
188,8,0,188,8,-10.4035625458,-4.86150693893
188,0,0,188,0,-10.4775390625,-2.60791826248
196,272,0,196,-16,-10.4926948547,2.91674375534
204,280,0,204,-24,-10.2702360153,5.96676063538
204,288,0,204,-32,-10.3400201797,8.75815963745
204,296,0,204,-40,-10.4226636887,11.4287233353
204,304,0,204,-48,-10.3962221146,13.8195180893
204,312,0,204,-56,-10.4118337631,16.8736896515
204,324,0,204,-68,-10.3084392548,20.4013080597
200,332,0,200,-76,-10.3994016647,23.4094028473
200,344,0,200,-88,-10.3315563202,26.7379646301
200,352,0,200,-96,-10.2592849731,28.6546955109
196,360,0,196,-104,-10.2831869125,31.6333560944
196,368,0,196,-112,-10.2589683533,33.4747619629
188,376,0,188,-120,-10.4301338196,37.4840431213
184,388,0,184,-132,-10.3096818924,40.929145813
180,396,0,180,-140,-10.2742519379,43.6638031006
176,404,0,176,-148,-10.2544956207,46.6147613525
168,412,0,168,-156,-10.2830810547,49.798248291
160,416,0,160,-160,-10.3240680695,52.354549408
156,420,0,156,-164,-10.284942627,54.6427497864
148,424,0,148,-168,-10.3754816055,56.5981941223
140,432,0,140,-176,-10.2541332245,59.8846740723
124,436,0,124,-180,-10.3918628693,64.3633041382
120,440,0,120,-184,-10.2859535217,65.9220733643
104,440,0,104,-184,-10.4146614075,69.2109375
96,448,0,96,-192,-10.2677736282,72.2007064819
84,448,0,84,-192,-10.338549614,74.8986740112
72,448,0,72,-192,-10.4226741791,77.7923812866
60,452,0,60,-196,-10.2773828506,81.3717422485
48,452,0,48,-196,-10.3326816559,84.2522735596
40,452,0,40,-196,-10.3361186981,86.5606002808
28,452,0,28,-196,-10.3811635971,90.2560043335
20,452,0,20,-196,-10.369395256,92.5141067505
12,452,0,12,-196,-10.2957420349,95.5442047119
260,476,0,-4,-220,-10.4352798462,101.375808716
264,456,0,-8,-200,-10.3419103622,103.785636902
268,444,0,-12,-188,-10.4891366959,105.491439819
276,440,0,-20,-184,-10.3749847412,109.851318359
284,428,0,-28,-172,-10.6718463898,112.960838318
288,432,0,-32,-176,-10.3559789658,115.583892822
296,428,0,-40,-172,-10.2627391815,118.374458313
304,420,0,-48,-164,-10.3121376038,121.535842896
312,416,0,-56,-160,-10.2629699707,124.125427246
320,408,0,-64,-152,-10.3057012558,126.752044678
332,400,0,-76,-144,-10.3778114319,129.828277588
344,392,0,-88,-136,-10.2763566971,133.692337036
348,388,0,-92,-132,-10.2738466263,134.907730103
360,376,0,-104,-120,-10.2759466171,138.755508423
368,368,0,-112,-112,-10.255437851,141.493560791
372,364,0,-116,-108,-10.3004713058,143.166976929
384,352,0,-128,-96,-10.3333330154,146.293258667
392,344,0,-136,-88,-10.2859296799,149.063110352
400,332,0,-144,-76,-10.293305397,152.49609375
408,324,0,-152,-68,-10.365442276,154.759170532
416,312,0,-160,-56,-10.3875951767,158.949295044
