311,396,0,-55,-140,-9.04444789886,168.648895264
326,386,0,-70,-130,-9.0165309906,172.404937744
341,376,0,-85,-120,-8.99219417572,175.685836792
346,371,0,-90,-115,-9.00562763214,177.738372803
356,361,0,-100,-105,-9.08453655243,-179.637619019
366,356,0,-110,-100,-8.95029830933,-177.660614014
381,346,0,-125,-90,-9.03051757813,-174.278549194
396,336,0,-140,-80,-8.94892406464,-170.353927612
406,326,0,-150,-70,-9.01016902924,-167.215484619
406,326,0,-150,-70,-9.01016902924,-167.215484619
421,311,0,-165,-55,-9.03995609283,-162.224349976
426,306,0,-170,-50,-9.03583621979,-160.271728516
436,296,0,-180,-40,-9.00635910034,-156.925750732
446,286,0,-190,-30,-9.01073169708,-152.865768433
446,286,0,-190,-30,-9.01073169708,-152.865768433
456,271,0,-200,-15,-9.01198101044,-146.461013794
461,266,0,-205,-10,-8.99171352386,-144.394180298
461,261,0,-205,-5,-9.03055763245,-142.511398315
466,0,0,-210,0,-9.03031253815,-139.743927002
471,5,0,-215,5,-9.09766769409,-136.20690918
476,15,0,-220,15,-8.9619102478,-131.598876953
476,15,0,-220,15,-8.9619102478,-131.598876953
476,25,0,-220,25,-8.98809051514,-127.370376587
476,30,0,-220,30,-8.98746395111,-125.61177063
476,35,0,-220,35,-8.93854045868,-123.690490723
471,50,0,-215,50,-9.05093383789,-117.993965149
471,55,0,-215,55,-9.0011472702,-116.424041748
471,60,0,-215,60,-8.94035148621,-115.164909363
466,75,0,-210,75,-8.99455070496,-110.334182739
461,90,0,-205,90,-8.97872447968,-105.605476379
461,90,0,-205,90,-8.97872447968,-105.605476379
451,105,0,-195,105,-8.9926071167,-100.966590881
446,115,0,-190,115,-8.97554683685,-97.9271316528
441,120,0,-185,120,-9.03215885162,-95.6320800781
431,130,0,-175,130,-8.9921541214,-92.3866500854
421,140,0,-165,140,-9.02593803406,-89.3852462769
416,145,0,-160,145,-8.96043205261,-87.498374939
396,155,0,-140,155,-8.99354457855,-82.9531173706
396,155,0,-140,155,-8.99354457855,-82.9531173706
371,165,0,-115,165,-8.98497200012,-77.9378967285
361,170,0,-105,170,-9.01389980316,-74.7559509277
356,170,0,-100,170,-8.98548030853,-73.718536377
336,175,0,-80,175,-9.01653385162,-69.3709182739
316,180,0,-60,180,-8.93005752563,-65.5153274536
306,180,0,-50,180,-9.04388618469,-62.618560791
306,180,0,-50,180,-9.04388618469,-62.618560791
286,185,0,-30,185,-9.01838111877,-57.5169334412
276,185,0,-20,185,-8.99209117889,-53.7051391602
276,185,0,-20,185,-8.99209117889,-53.7051391602
266,185,0,-10,185,-9.05871772766,-49.4578132629
261,185,0,-5,185,-9.05856800079,-46.6255950928
0,190,0,0,190,-8.92786502838,-41.8376121521
0,190,0,0,190,-8.92786502838,-41.8376121521
5,190,0,5,190,-8.8941411972,-36.546875
10,185,0,10,185,-9.07518100739,-32.8810958862
10,185,0,10,185,-9.07518100739,-32.8810958862
15,185,0,15,185,-8.91133117676,-29.7990226746
25,180,0,25,180,-8.99609565735,-24.949836731
25,180,0,25,180,-8.99609565735,-24.949836731
35,175,0,35,175,-8.96292972565,-20.8160114288
45,170,0,45,170,-8.94933128357,-17.697221756
60,160,0,60,160,-9.01979637146,-12.8407526016
70,155,0,70,155,-9.01585197449,-9.93111896515
70,155,0,70,155,-9.01585197449,-9.93111896515
85,145,0,85,145,-8.99033737183,-5.77256441116
90,140,0,90,140,-8.97139263153,-4.12637233734
105,130,0,105,130,-8.9901714325,-0.0882547497749
110,125,0,110,125,-8.98357963562,1.03327798843
130,110,0,130,110,-9.02749919891,6.17441129684
140,100,0,140,100,-9.04616451263,9.6179227829
150,90,0,150,90,-9.00131607056,12.8268203735
160,80,0,160,80,-9.00097370148,16.3591270447
160,80,0,160,80,-9.00097370148,16.3591270447
170,70,0,170,70,-8.92550563812,19.6269016266
175,60,0,175,60,-9.00367736816,22.7427921295
180,55,0,180,55,-9.02743911743,24.9184150696
190,40,0,190,40,-8.91136550903,29.9543914795
190,35,0,190,35,-9.039894104,32.0366821289
195,30,0,195,30,-8.96855068207,34.3878288269
200,20,0,200,20,-8.9791431427,38.4552612305
200,15,0,200,15,-9.0843706131,40.4829139709
205,10,0,205,10,-8.89980888367,42.8486938477
205,5,0,205,5,-9.08888053894,45.7077407837
215,261,0,215,-5,-8.95388889313,50.8869590759
215,266,0,215,-10,-9.03044033051,53.2603645325
215,271,0,215,-15,-9.02108478546,55.8437843323
215,281,0,215,-25,-9.02473068237,59.6583824158
215,281,0,215,-25,-9.02473068237,59.6583824158
215,291,0,215,-35,-8.96683692932,63.3199043274
210,301,0,210,-45,-9.08894538879,67.274520874
210,306,0,210,-50,-8.98151683807,68.8134994507
205,321,0,205,-65,-8.99135494232,74.0912399292
205,321,0,205,-65,-8.99135494232,74.0912399292
200,331,0,200,-75,-9.03416728973,77.2033615112
195,341,0,195,-85,-9.02767086029,80.8326873779
190,351,0,190,-95,-8.95952796936,84.0844192505
180,361,0,180,-105,-8.96294116974,88.2309799194
170,371,0,170,-115,-8.98413085938,90.9808425903
160,376,0,160,-120,-9.00889396667,94.2875061035
160,376,0,160,-120,-9.00889396667,94.2875061035
145,386,0,145,-130,-8.9869594574,98.0811843872
125,396,0,125,-140,-9.00187206268,102.858642578
125,396,0,125,-140,-9.00187206268,102.858642578
110,401,0,110,-145,-8.97350406647,106.237037659
95,406,0,95,-150,-8.98632335663,109.574501038
75,411,0,75,-155,-9.00896453857,113.970359802
70,411,0,70,-155,-9.01956558228,114.510528564
55,416,0,55,-160,-9.00496578217,118.897293091
50,416,0,50,-160,-9.05844688416,120.395706177
